    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63	          65	          67	          69	          71	          73	          75	          77	          79	          81	          83	          85	          87	          89	          91	          93	          95
U  2	1.000027e-01	-3.65492e-06	-3.50767e-06	-3.06950e-06	-2.28712e-06	-1.26834e-06	-1.92291e-07	 7.78596e-07	 1.49511e-06	 1.84057e-06	 1.75458e-06	 1.24357e-06	 3.87838e-07	-6.73521e-07	-1.76378e-06	-2.69605e-06	-3.30669e-06	-3.48039e-06	-3.17048e-06	-2.40651e-06	-1.29153e-06	 1.37518e-08	 1.31618e-06	 2.42060e-06	 3.16068e-06	 3.42501e-06	 3.17380e-06	 2.44581e-06	 1.35118e-06	 5.50480e-08	-1.24826e-06	-2.36614e-06	-3.13814e-06	-3.46011e-06	-3.30056e-06	-2.70388e-06	-1.78349e-06	-7.01784e-07	 3.55292e-07	 1.21128e-06	 1.72643e-06	 1.81923e-06	 1.48180e-06	 7.73343e-07	-1.90726e-07	-1.26218e-06	-2.27914e-06	-3.06243e-06	-3.50364e-06
UR 0	1.000027e-01	-1.79651e-04	-1.65288e-04	-1.34736e-04	-1.04092e-04	-7.95166e-05	-6.10056e-05	-4.83294e-05	-4.04181e-05	-3.57940e-05	-3.32791e-05	-3.17760e-05	-3.02937e-05	-2.80777e-05	-2.46088e-05	-1.96964e-05	-1.33682e-05	-5.86788e-06	 2.40462e-06	 1.09854e-05	 1.93350e-05	 2.69576e-05	 3.33871e-05	 3.82461e-05	 4.12633e-05	 4.23028e-05	 4.13236e-05	 3.83687e-05	 3.35685e-05	 2.71950e-05	 1.96249e-05	 1.13228e-05	 2.77363e-06	-5.49439e-06	-1.30188e-05	-1.93930e-05	-2.43719e-05	-2.79122e-05	-3.01969e-05	-3.17409e-05	-3.32894e-05	-3.58353e-05	-4.04776e-05	-4.83842e-05	-6.10588e-05	-7.95634e-05	-1.04120e-04	-1.34762e-04	-1.65296e-04
UR 1	1.000027e-01	 5.25419e-08	-2.81468e-05	-5.14993e-05	-6.83816e-05	-7.73991e-05	-8.02855e-05	-7.93378e-05	-7.53833e-05	-6.87371e-05	-5.99909e-05	-4.97527e-05	-3.85372e-05	-2.68897e-05	-1.53141e-05	-4.39426e-06	 5.38730e-06	 1.35501e-05	 1.97085e-05	 2.35159e-05	 2.48049e-05	 2.35781e-05	 2.00418e-05	 1.45864e-05	 7.73935e-06	 1.68581e-07	-7.40390e-06	-1.42617e-05	-1.97417e-05	-2.33175e-05	-2.45960e-05	-2.33759e-05	-1.96573e-05	-1.35875e-05	-5.49738e-06	 4.23061e-06	 1.50988e-05	 2.66071e-05	 3.81952e-05	 4.93889e-05	 5.96361e-05	 6.84205e-05	 7.51158e-05	 7.91179e-05	 8.01390e-05	 7.73302e-05	 6.83828e-05	 5.15601e-05	 2.82419e-05
UR 2	1.000027e-01	-8.42698e-09	-1.04619e-02	-8.53881e-03	-3.90450e-03	-5.78630e-04	 8.63970e-04	 1.10222e-03	 8.72973e-04	 5.98967e-04	 4.23056e-04	 3.42565e-04	 3.13758e-04	 3.00937e-04	 2.86625e-04	 2.66161e-04	 2.41576e-04	 2.14631e-04	 1.87263e-04	 1.59814e-04	 1.32688e-04	 1.06042e-04	 7.94956e-05	 5.31964e-05	 2.65321e-05	 5.09710e-08	-2.65214e-05	-5.31258e-05	-7.96031e-05	-1.06162e-04	-1.32797e-04	-1.59747e-04	-1.87170e-04	-2.14542e-04	-2.41511e-04	-2.66154e-04	-2.86639e-04	-3.00978e-04	-3.13819e-04	-3.42600e-04	-4.23136e-04	-5.98989e-04	-8.72933e-04	-1.10224e-03	-8.63859e-04	 5.78668e-04	 3.90458e-03	 8.53877e-03	 1.04617e-02
U  0	2.000024e-01	 0.00000e+00	 3.56107e-05	 1.75918e-04	 3.18173e-04	 3.77726e-04	 3.55723e-04	 2.94520e-04	 2.30802e-04	 1.80182e-04	 1.42865e-04	 1.13557e-04	 8.78897e-05	 6.40290e-05	 4.19692e-05	 2.25151e-05	 6.33945e-06	-6.21127e-06	-1.50708e-05	-2.04032e-05	-2.24649e-05	-2.16519e-05	-1.84393e-05	-1.33653e-05	-7.00579e-06	 4.67491e-09	 7.01466e-06	 1.33764e-05	 1.84403e-05	 2.16623e-05	 2.24649e-05	 2.04088e-05	 1.50769e-05	 6.20939e-06	-6.34281e-06	-2.25111e-05	-4.19670e-05	-6.40256e-05	-8.78854e-05	-1.13554e-04	-1.42860e-04	-1.80179e-04	-2.30809e-04	-2.94521e-04	-3.55721e-04	-3.77733e-04	-3.18175e-04	-1.75916e-04	-3.56109e-05
U  1	2.000024e-01	 2.03099e-03	 1.43518e-03	 6.41141e-04	 1.77293e-04	 3.32391e-05	 5.11895e-05	 1.09778e-04	 1.56364e-04	 1.81854e-04	 1.92473e-04	 1.94961e-04	 1.92824e-04	 1.87262e-04	 1.78687e-04	 1.67574e-04	 1.54590e-04	 1.40486e-04	 1.26038e-04	 1.11929e-04	 9.88215e-05	 8.72709e-05	 7.77530e-05	 7.06389e-05	 6.62547e-05	 6.47899e-05	 6.62492e-05	 7.06273e-05	 7.77703e-05	 8.72707e-05	 9.88345e-05	 1.11934e-04	 1.26043e-04	 1.40496e-04	 1.54601e-04	 1.67582e-04	 1.78695e-04	 1.87270e-04	 1.92832e-04	 1.94970e-04	 1.92483e-04	 1.81863e-04	 1.56365e-04	 1.09780e-04	 5.11935e-05	 3.32362e-05	 1.77294e-04	 6.41142e-04	 1.43519e-03
U  2	2.000024e-01	-9.33415e-06	-8.93962e-06	-7.82646e-06	-5.79945e-06	-3.18691e-06	-5.11325e-07	 1.83963e-06	 3.55126e-06	 4.38673e-06	 4.23681e-06	 3.13696e-06	 1.27885e-06	-1.02629e-06	-3.39437e-06	-5.42644e-06	-6.77647e-06	-7.20374e-06	-6.61300e-06	-5.06857e-06	-2.78763e-06	-1.06028e-07	 2.57451e-06	 4.84845e-06	 6.37063e-06	 6.91036e-06	 6.38491e-06	 4.87563e-06	 2.61174e-06	-6.30978e-08	-2.74408e-06	-5.02974e-06	-6.58406e-06	-7.18797e-06	-6.77445e-06	-5.43640e-06	-3.41325e-06	-1.05045e-06	 1.25352e-06	 3.11437e-06	 4.22000e-06	 4.37760e-06	 3.55055e-06	 1.84690e-06	-4.97854e-07	-3.17005e-06	-5.78276e-06	-7.81322e-06	-8.93244e-06
UR 0	2.000024e-01	-3.63316e-04	-3.33794e-04	-2.71113e-04	-2.10772e-04	-1.63647e-04	-1.27018e-04	-1.01618e-04	-8.60303e-05	-7.70066e-05	-7.21019e-05	-6.90439e-05	-6.58258e-05	-6.09419e-05	-5.34201e-05	-4.28978e-05	-2.94904e-05	-1.37394e-05	 3.51463e-06	 2.12912e-05	 3.84947e-05	 5.41149e-05	 6.72390e-05	 7.71260e-05	 8.32482e-05	 8.53432e-05	 8.33114e-05	 7.72508e-05	 6.74250e-05	 5.43575e-05	 3.87924e-05	 2.16343e-05	 3.88213e-06	-1.33939e-05	-2.91978e-05	-4.26732e-05	-5.32682e-05	-6.08599e-05	-6.58048e-05	-6.90761e-05	-7.21748e-05	-7.71089e-05	-8.61553e-05	-1.01743e-04	-1.27143e-04	-1.63776e-04	-2.10897e-04	-2.71196e-04	-3.33828e-04
UR 1	2.000024e-01	 9.27775e-08	-5.91740e-05	-1.11227e-04	-1.52395e-04	-1.74021e-04	-1.79619e-04	-1.76208e-04	-1.66503e-04	-1.51091e-04	-1.31355e-04	-1.08631e-04	-8.40632e-05	-5.87869e-05	-3.38699e-05	-1.04601e-05	 1.04236e-05	 2.78037e-05	 4.08791e-05	 4.89757e-05	 5.17619e-05	 4.92539e-05	 4.18814e-05	 3.04507e-05	 1.60830e-05	 1.83505e-07	-1.57207e-05	-3.01107e-05	-4.15829e-05	-4.90193e-05	-5.15994e-05	-4.88996e-05	-4.08973e-05	-2.79119e-05	-1.05885e-05	 1.02547e-05	 3.36282e-05	 5.84923e-05	 8.37359e-05	 1.08312e-04	 1.31069e-04	 1.50846e-04	 1.66311e-04	 1.76080e-04	 1.79565e-04	 1.74045e-04	 1.52499e-04	 1.11380e-04	 5.93521e-05
UR 2	2.000024e-01	-4.38809e-08	-2.09759e-02	-1.71219e-02	-7.82572e-03	-1.16110e-03	 1.72229e-03	 2.19259e-03	 1.72822e-03	 1.17734e-03	 8.25274e-04	 6.65783e-04	 6.09955e-04	 5.86429e-04	 5.59271e-04	 5.19776e-04	 4.71631e-04	 4.19104e-04	 3.65520e-04	 3.12059e-04	 2.59164e-04	 2.07057e-04	 1.55306e-04	 1.03819e-04	 5.18667e-05	 3.18090e-08	-5.16973e-05	-1.03887e-04	-1.55518e-04	-2.07223e-04	-2.59314e-04	-3.11946e-04	-3.65370e-04	-4.19099e-04	-4.71559e-04	-5.19794e-04	-5.59354e-04	-5.86424e-04	-6.10041e-04	-6.65822e-04	-8.25297e-04	-1.17740e-03	-1.72823e-03	-2.19258e-03	-1.72230e-03	 1.16120e-03	 7.82563e-03	 1.71219e-02	 2.09758e-02
U  0	3.000021e-01	 0.00000e+00	 5.03486e-05	 2.55520e-04	 4.67382e-04	 5.56965e-04	 5.24470e-04	 4.33370e-04	 3.38796e-04	 2.64117e-04	 2.09482e-04	 1.66822e-04	 1.29489e-04	 9.47131e-05	 6.24987e-05	 3.40301e-05	 1.03268e-05	-8.09776e-06	-2.11340e-05	-2.90206e-05	-3.21458e-05	-3.10848e-05	-2.65205e-05	-1.92422e-05	-1.00915e-05	 7.38875e-09	 1.01060e-05	 1.92581e-05	 2.65248e-05	 3.10975e-05	 3.21486e-05	 2.90300e-05	 2.11410e-05	 8.09682e-06	-1.03319e-05	-3.40306e-05	-6.24985e-05	-9.47131e-05	-1.29488e-04	-1.66820e-04	-2.09479e-04	-2.64118e-04	-3.38810e-04	-4.33373e-04	-5.24465e-04	-5.56974e-04	-4.67387e-04	-2.55518e-04	-5.03488e-05
U  1	3.000021e-01	 3.04643e-03	 2.15124e-03	 9.57203e-04	 2.59802e-04	 4.35003e-05	 7.04014e-05	 1.58022e-04	 2.27508e-04	 2.65384e-04	 2.81105e-04	 2.84829e-04	 2.81814e-04	 2.73819e-04	 2.61429e-04	 2.45324e-04	 2.26478e-04	 2.05983e-04	 1.84981e-04	 1.64470e-04	 1.45407e-04	 1.28596e-04	 1.14746e-04	 1.04396e-04	 9.80175e-05	 9.58822e-05	 9.80116e-05	 1.04386e-04	 1.14766e-04	 1.28597e-04	 1.45421e-04	 1.64475e-04	 1.84988e-04	 2.05994e-04	 2.26491e-04	 2.45336e-04	 2.61439e-04	 2.73829e-04	 2.81824e-04	 2.84843e-04	 2.81118e-04	 2.65396e-04	 2.27512e-04	 1.58027e-04	 7.04143e-05	 4.35038e-05	 2.59806e-04	 9.57210e-04	 2.15126e-03
U  2	3.000021e-01	-1.42108e-05	-1.36039e-05	-1.19361e-05	-8.71206e-06	-4.49919e-06	-2.53767e-07	 3.40083e-06	 5.99852e-06	 7.18881e-06	 6.81918e-06	 4.96209e-06	 1.93248e-06	-1.77106e-06	-5.54032e-06	-8.74868e-06	-1.08555e-05	-1.14877e-05	-1.05033e-05	-8.01120e-06	-4.36009e-06	-8.43049e-08	 4.18002e-06	 7.79180e-06	 1.02058e-05	 1.10575e-05	 1.02167e-05	 7.81232e-06	 4.20772e-06	-5.35182e-08	-4.33085e-06	-7.98852e-06	-1.04927e-05	-1.14925e-05	-1.08757e-05	-8.78166e-06	-5.58106e-06	-1.81351e-06	 1.89492e-06	 4.93580e-06	 6.80914e-06	 7.19782e-06	 6.02691e-06	 3.44597e-06	-1.97333e-07	-4.43889e-06	-8.65661e-06	-1.18940e-05	-1.35815e-05
UR 0	3.000021e-01	-5.62097e-04	-5.16434e-04	-4.19649e-04	-3.29096e-04	-2.59840e-04	-2.03731e-04	-1.63769e-04	-1.39056e-04	-1.24484e-04	-1.16335e-04	-1.11055e-04	-1.05526e-04	-9.73960e-05	-8.51646e-05	-6.82546e-05	-4.68506e-05	-2.18049e-05	 5.54198e-06	 3.36198e-05	 6.07147e-05	 8.52467e-05	 1.05818e-04	 1.21299e-04	 1.30878e-04	 1.34141e-04	 1.30947e-04	 1.21436e-04	 1.06014e-04	 8.54900e-05	 6.10056e-05	 3.39604e-05	 5.91531e-06	-2.14525e-05	-4.65604e-05	-6.80580e-05	-8.50835e-05	-9.74365e-05	-1.05690e-04	-1.11344e-04	-1.16739e-04	-1.24994e-04	-1.39668e-04	-1.64442e-04	-2.04379e-04	-2.60440e-04	-3.29621e-04	-4.20021e-04	-5.16590e-04
UR 1	3.000021e-01	 2.89703e-07	-8.78348e-05	-1.70017e-04	-2.40637e-04	-2.77431e-04	-2.85587e-04	-2.78787e-04	-2.62319e-04	-2.36989e-04	-2.05019e-04	-1.68521e-04	-1.29358e-04	-8.92954e-05	-5.00145e-05	-1.32439e-05	 1.94406e-05	 4.65287e-05	 6.67876e-05	 7.92006e-05	 8.32541e-05	 7.89702e-05	 6.70091e-05	 4.86300e-05	 2.56005e-05	 1.39234e-07	-2.53229e-05	-4.83680e-05	-6.67815e-05	-7.88041e-05	-8.31607e-05	-7.91968e-05	-6.68898e-05	-4.67302e-05	-1.97030e-05	 1.29453e-05	 4.96919e-05	 8.89430e-05	 1.28999e-04	 1.68216e-04	 2.04796e-04	 2.36874e-04	 2.62346e-04	 2.78952e-04	 2.85844e-04	 2.77787e-04	 2.41111e-04	 1.70552e-04	 8.84048e-05
UR 2	3.000021e-01	-7.54373e-08	-3.15147e-02	-2.57277e-02	-1.17546e-02	-1.74713e-03	 2.57205e-03	 3.26760e-03	 2.56320e-03	 1.73335e-03	 1.20560e-03	 9.68819e-04	 8.88257e-04	 8.55600e-04	 8.17330e-04	 7.60203e-04	 6.89779e-04	 6.12894e-04	 5.34376e-04	 4.56144e-04	 3.78983e-04	 3.02807e-04	 2.27170e-04	 1.51764e-04	 7.58357e-05	 1.66631e-08	-7.57297e-05	-1.51815e-04	-2.27374e-04	-3.02991e-04	-3.79104e-04	-4.56114e-04	-5.34253e-04	-6.12881e-04	-6.89848e-04	-7.60161e-04	-8.17343e-04	-8.55678e-04	-8.88240e-04	-9.68879e-04	-1.20568e-03	-1.73344e-03	-2.56324e-03	-3.26756e-03	-2.57189e-03	 1.74713e-03	 1.17544e-02	 2.57276e-02	 3.15144e-02
U  0	4.000018e-01	 0.00000e+00	 6.28910e-05	 3.29174e-04	 6.09462e-04	 7.29144e-04	 6.86444e-04	 5.65897e-04	 4.41118e-04	 3.43179e-04	 2.72084e-04	 2.16905e-04	 1.68677e-04	 1.23670e-04	 8.18900e-05	 4.49109e-05	 1.40910e-05	-9.88722e-06	-2.68699e-05	-3.71667e-05	-4.12937e-05	-3.99918e-05	-3.41506e-05	-2.47901e-05	-1.30034e-05	 1.28874e-08	 1.30286e-05	 2.48164e-05	 3.41652e-05	 4.00136e-05	 4.13021e-05	 3.71817e-05	 2.68816e-05	 9.88896e-06	-1.40919e-05	-4.49072e-05	-8.18895e-05	-1.23669e-04	-1.68675e-04	-2.16903e-04	-2.72082e-04	-3.43182e-04	-4.41137e-04	-5.65902e-04	-6.86438e-04	-7.29151e-04	-6.09470e-04	-3.29172e-04	-6.28916e-05
U  1	4.000018e-01	 4.06186e-03	 2.86660e-03	 1.27099e-03	 3.39077e-04	 5.03264e-05	 8.60468e-05	 2.02391e-04	 2.94397e-04	 3.44312e-04	 3.64900e-04	 3.69757e-04	 3.65883e-04	 3.55581e-04	 3.39584e-04	 3.18763e-04	 2.94374e-04	 2.67840e-04	 2.40644e-04	 2.14089e-04	 1.89401e-04	 1.67628e-04	 1.49689e-04	 1.36281e-04	 1.28018e-04	 1.25247e-04	 1.28013e-04	 1.36275e-04	 1.49710e-04	 1.67631e-04	 1.89420e-04	 2.14099e-04	 2.40659e-04	 2.67859e-04	 2.94394e-04	 3.18781e-04	 3.39602e-04	 3.55597e-04	 3.65899e-04	 3.69775e-04	 3.64917e-04	 3.44327e-04	 2.94402e-04	 2.02397e-04	 8.60609e-05	 5.03359e-05	 3.39084e-04	 1.27099e-03	 2.86660e-03
U  2	4.000018e-01	-3.59859e-05	-3.43333e-05	-2.96553e-05	-2.14282e-05	-1.11447e-05	-9.62463e-07	 7.72408e-06	 1.39611e-05	 1.71143e-05	 1.69805e-05	 1.37979e-05	 8.24425e-06	 1.30702e-06	-5.86258e-06	-1.21151e-05	-1.64798e-05	-1.82997e-05	-1.73272e-05	-1.37466e-05	-8.14767e-06	-1.42620e-06	 5.35583e-06	 1.11330e-05	 1.50028e-05	 1.63628e-05	 1.49984e-05	 1.11237e-05	 5.34083e-06	-1.44812e-06	-8.17767e-06	-1.37859e-05	-1.73774e-05	-1.83604e-05	-1.65473e-05	-1.21841e-05	-5.92619e-06	 1.25651e-06	 8.21439e-06	 1.37953e-05	 1.70095e-05	 1.71765e-05	 1.40543e-05	 7.84106e-06	-8.32601e-07	-1.10155e-05	-2.13139e-05	-2.95705e-05	-3.42888e-05
UR 0	4.000018e-01	-6.38125e-04	-5.79557e-04	-4.59093e-04	-3.56728e-04	-2.90104e-04	-2.38323e-04	-2.05841e-04	-1.92720e-04	-1.90400e-04	-1.93232e-04	-1.95746e-04	-1.93542e-04	-1.83692e-04	-1.64716e-04	-1.36554e-04	-1.00297e-04	-5.79086e-05	-1.19465e-05	 3.48212e-05	 7.95921e-05	 1.19827e-04	 1.53365e-04	 1.78472e-04	 1.93946e-04	 1.99179e-04	 1.93952e-04	 1.78506e-04	 1.53404e-04	 1.19883e-04	 7.96549e-05	 3.48976e-05	-1.18660e-05	-5.78809e-05	-1.00349e-04	-1.36712e-04	-1.65000e-04	-1.84123e-04	-1.94135e-04	-1.96510e-04	-1.94168e-04	-1.91535e-04	-1.94041e-04	-2.07273e-04	-2.39670e-04	-2.91339e-04	-3.57968e-04	-4.59921e-04	-5.79871e-04
UR 1	4.000018e-01	 5.75712e-07	-1.44042e-04	-2.83975e-04	-4.07912e-04	-4.75288e-04	-4.90981e-04	-4.79441e-04	-4.50900e-04	-4.07294e-04	-3.52512e-04	-2.90038e-04	-2.23013e-04	-1.54425e-04	-8.71381e-05	-2.40897e-05	 3.19268e-05	 7.83170e-05	 1.12953e-04	 1.34123e-04	 1.41002e-04	 1.33693e-04	 1.13346e-04	 8.21407e-05	 4.30913e-05	-5.75608e-08	-4.32079e-05	-8.22697e-05	-1.13503e-04	-1.33880e-04	-1.41233e-04	-1.34411e-04	-1.13307e-04	-7.87297e-05	-3.23536e-05	 2.36860e-05	 8.67867e-05	 1.54109e-04	 2.22776e-04	 2.89945e-04	 3.52586e-04	 4.07596e-04	 4.51448e-04	 4.80213e-04	 4.91827e-04	 4.76230e-04	 4.09033e-04	 2.85121e-04	 1.45186e-04
