    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63	          65	          67	          69	          71	          73	          75	          77	          79	          81	          83	          85	          87	          89	          91	          93	          95
U  2	1.000006e-01	 1.13956e-05	 1.07650e-05	 8.95544e-06	 6.54984e-06	 3.97370e-06	 1.51387e-06	-6.00866e-07	-2.22159e-06	-3.30365e-06	-3.86702e-06	-3.98013e-06	-3.73760e-06	-3.24680e-06	-2.61435e-06	-1.93512e-06	-1.28636e-06	-7.23568e-07	-2.78277e-07	 3.89087e-08	 2.36554e-07	 3.36320e-07	 3.68184e-07	 3.62761e-07	 3.47375e-07	 3.40202e-07	 3.47302e-07	 3.62612e-07	 3.67970e-07	 3.36138e-07	 2.36582e-07	 3.93599e-08	-2.77244e-07	-7.21875e-07	-1.28402e-06	-1.93226e-06	-2.61114e-06	-3.24347e-06	-3.73443e-06	-3.97733e-06	-3.86483e-06	-3.30226e-06	-2.22113e-06	-6.01346e-07	 1.51255e-06	 3.97167e-06	 6.54765e-06	 8.95356e-06	 1.07639e-05
UR 0	1.000006e-01	-4.42118e-04	-4.12923e-04	-3.47480e-04	-2.77098e-04	-2.12983e-04	-1.57848e-04	-1.12114e-04	-7.48286e-05	-4.51786e-05	-2.23767e-05	-5.45235e-06	 6.56548e-06	 1.46003e-05	 1.94879e-05	 2.19942e-05	 2.28249e-05	 2.26064e-05	 2.18660e-05	 2.10103e-05	 2.03023e-05	 1.98602e-05	 1.96802e-05	 1.96806e-05	 1.97436e-05	 1.97753e-05	 1.97411e-05	 1.96757e-05	 1.96728e-05	 1.98498e-05	 2.02897e-05	 2.09966e-05	 2.18520e-05	 2.25923e-05	 2.28136e-05	 2.19865e-05	 1.94838e-05	 1.46005e-05	 6.57009e-06	-5.44352e-06	-2.23630e-05	-4.51592e-05	-7.48041e-05	-1.12093e-04	-1.57817e-04	-2.12939e-04	-2.77046e-04	-3.47438e-04	-4.12903e-04
UR 1	1.000006e-01	-1.40535e-08	-1.83144e-05	-3.30124e-05	-4.41735e-05	-4.78653e-05	-4.69851e-05	-4.44999e-05	-4.09553e-05	-3.66316e-05	-3.21492e-05	-2.79010e-05	-2.40898e-05	-2.08143e-05	-1.81196e-05	-1.60194e-05	-1.44753e-05	-1.33811e-05	-1.25703e-05	-1.18274e-05	-1.09231e-05	-9.65618e-06	-7.89750e-06	-5.62687e-06	-2.93274e-06	-9.48714e-10	 2.93047e-06	 5.62349e-06	 7.89361e-06	 9.65349e-06	 1.09236e-05	 1.18320e-05	 1.25784e-05	 1.33907e-05	 1.44876e-05	 1.60336e-05	 1.81351e-05	 2.08296e-05	 2.41056e-05	 2.79165e-05	 3.21625e-05	 3.66428e-05	 4.09635e-05	 4.45106e-05	 4.69869e-05	 4.78548e-05	 4.41478e-05	 3.29869e-05	 1.82874e-05
UR 2	1.000006e-01	 6.46854e-09	-1.66549e-02	-1.35089e-02	-6.27786e-03	-1.12712e-03	 1.15636e-03	 1.61951e-03	 1.35398e-03	 9.83284e-04	 7.27191e-04	 5.96305e-04	 5.38076e-04	 5.06366e-04	 4.76463e-04	 4.40576e-04	 3.99659e-04	 3.55756e-04	 3.10900e-04	 2.65860e-04	 2.21100e-04	 1.76735e-04	 1.32637e-04	 8.86115e-05	 4.41964e-05	-6.30971e-11	-4.41969e-05	-8.86114e-05	-1.32644e-04	-1.76736e-04	-2.21102e-04	-2.65862e-04	-3.10904e-04	-3.55760e-04	-3.99657e-04	-4.40572e-04	-4.76461e-04	-5.06363e-04	-5.38075e-04	-5.96312e-04	-7.27196e-04	-9.83296e-04	-1.35398e-03	-1.61951e-03	-1.15636e-03	 1.12712e-03	 6.27786e-03	 1.35088e-02	 1.66548e-02
U  0	2.000012e-01	 0.00000e+00	 5.35215e-05	 2.69268e-04	 4.93192e-04	 5.93240e-04	 5.68493e-04	 4.80856e-04	 3.84744e-04	 3.04576e-04	 2.42648e-04	 1.92653e-04	 1.48986e-04	 1.09065e-04	 7.26522e-05	 4.07246e-05	 1.41644e-05	-6.62034e-06	-2.14306e-05	-3.05219e-05	-3.43270e-05	-3.34673e-05	-2.86873e-05	-2.08710e-05	-1.09655e-05	-9.23786e-10	 1.09639e-05	 2.08695e-05	 2.86857e-05	 3.34657e-05	 3.43247e-05	 3.05193e-05	 2.14282e-05	 6.61841e-06	-1.41656e-05	-4.07250e-05	-7.26523e-05	-1.09065e-04	-1.48986e-04	-1.92653e-04	-2.42650e-04	-3.04574e-04	-3.84745e-04	-4.80858e-04	-5.68487e-04	-5.93239e-04	-4.93191e-04	-2.69267e-04	-5.35216e-05
U  1	2.000012e-01	 3.28494e-03	 2.32882e-03	 1.06783e-03	 3.29533e-04	 8.94170e-05	 1.02931e-04	 1.85126e-04	 2.54677e-04	 2.95096e-04	 3.13411e-04	 3.18698e-04	 3.16052e-04	 3.07520e-04	 2.93976e-04	 2.76285e-04	 2.55539e-04	 2.32897e-04	 2.09649e-04	 1.86908e-04	 1.65734e-04	 1.47037e-04	 1.31635e-04	 1.20132e-04	 1.13037e-04	 1.10643e-04	 1.13035e-04	 1.20130e-04	 1.31634e-04	 1.47037e-04	 1.65734e-04	 1.86907e-04	 2.09648e-04	 2.32896e-04	 2.55539e-04	 2.76285e-04	 2.93975e-04	 3.07519e-04	 3.16051e-04	 3.18697e-04	 3.13410e-04	 2.95094e-04	 2.54676e-04	 1.85124e-04	 1.02929e-04	 8.94177e-05	 3.29532e-04	 1.06784e-03	 2.32883e-03
U  2	2.000012e-01	 2.77708e-05	 2.63881e-05	 2.21395e-05	 1.65686e-05	 1.06232e-05	 4.84223e-06	-2.28671e-07	-4.19224e-06	-6.91138e-06	-8.41366e-06	-8.84518e-06	-8.42010e-06	-7.38732e-06	-5.99795e-06	-4.47674e-06	-3.00629e-06	-1.71709e-06	-6.83744e-07	 6.69500e-08	 5.50341e-07	 8.10743e-07	 9.11673e-07	 9.20022e-07	 8.97175e-07	 8.84971e-07	 8.97608e-07	 9.20763e-07	 9.12590e-07	 8.11866e-07	 5.51903e-07	 6.92910e-08	-6.80421e-07	-1.71275e-06	-3.00108e-06	-4.47089e-06	-5.99199e-06	-7.38178e-06	-8.41554e-06	-8.84242e-06	-8.41306e-06	-6.91338e-06	-4.19681e-06	-2.35540e-07	 4.83358e-06	 1.06135e-05	 1.65593e-05	 2.21321e-05	 2.63841e-05
UR 0	2.000012e-01	-9.51054e-04	-8.88755e-04	-7.48895e-04	-6.03798e-04	-4.70085e-04	-3.50991e-04	-2.50635e-04	-1.67897e-04	-1.01652e-04	-5.06533e-05	-1.28505e-05	 1.38636e-05	 3.15582e-05	 4.21503e-05	 4.74334e-05	 4.90427e-05	 4.84072e-05	 4.66794e-05	 4.47043e-05	 4.30154e-05	 4.18604e-05	 4.12547e-05	 4.10597e-05	 4.10616e-05	 4.10828e-05	 4.10624e-05	 4.10607e-05	 4.12528e-05	 4.18516e-05	 4.29989e-05	 4.46805e-05	 4.66530e-05	 4.83844e-05	 4.90274e-05	 4.74246e-05	 4.21534e-05	 3.15759e-05	 1.38988e-05	-1.27943e-05	-5.05758e-05	-1.01554e-04	-1.67774e-04	-2.50507e-04	-3.50834e-04	-4.69906e-04	-6.03639e-04	-7.48756e-04	-8.88672e-04
UR 1	2.000012e-01	-5.54361e-08	-2.72603e-05	-5.53005e-05	-8.59209e-05	-9.66213e-05	-9.36069e-05	-8.72260e-05	-7.89625e-05	-6.91952e-05	-5.94075e-05	-5.04299e-05	-4.26965e-05	-3.63876e-05	-3.15391e-05	-2.80800e-05	-2.58157e-05	-2.44396e-05	-2.35425e-05	-2.26542e-05	-2.13130e-05	-1.91226e-05	-1.58242e-05	-1.13720e-05	-5.95646e-06	 5.59499e-09	 5.96626e-06	 1.13784e-05	 1.58281e-05	 1.91263e-05	 2.13197e-05	 2.26628e-05	 2.35510e-05	 2.44490e-05	 2.58260e-05	 2.80860e-05	 3.15412e-05	 3.63851e-05	 4.26884e-05	 5.04121e-05	 5.93813e-05	 6.91561e-05	 7.89088e-05	 8.71715e-05	 9.35337e-05	 9.65307e-05	 8.58197e-05	 5.51982e-05	 2.71535e-05
UR 2	2.000012e-01	 5.68049e-08	-3.33753e-02	-2.70755e-02	-1.25755e-02	-2.26340e-03	 2.29125e-03	 3.20141e-03	 2.65861e-03	 1.91200e-03	 1.40031e-03	 1.14231e-03	 1.03054e-03	 9.71693e-04	 9.15949e-04	 8.47737e-04	 7.69254e-04	 6.84754e-04	 5.98280e-04	 5.11535e-04	 4.25354e-04	 3.40023e-04	 2.55118e-04	 1.70490e-04	 8.50159e-05	 1.39153e-08	-8.50003e-05	-1.70488e-04	-2.55123e-04	-3.40041e-04	-4.25364e-04	-5.11538e-04	-5.98272e-04	-6.84727e-04	-7.69232e-04	-8.47722e-04	-9.15943e-04	-9.71702e-04	-1.03054e-03	-1.14231e-03	-1.40032e-03	-1.91201e-03	-2.65859e-03	-3.20138e-03	-2.29125e-03	 2.26339e-03	 1.25755e-02	 2.70753e-02	 3.33751e-02
U  0	3.000018e-01	 0.00000e+00	 7.19332e-05	 3.81565e-04	 7.13049e-04	 8.63401e-04	 8.27395e-04	 6.97619e-04	 5.55832e-04	 4.38527e-04	 3.48798e-04	 2.76943e-04	 2.14335e-04	 1.57025e-04	 1.04669e-04	 5.86888e-05	 2.04037e-05	-9.54287e-06	-3.08859e-05	-4.39836e-05	-4.94622e-05	-4.82207e-05	-4.13322e-05	-3.00702e-05	-1.57991e-05	-1.74960e-09	 1.57957e-05	 3.00670e-05	 4.13289e-05	 4.82177e-05	 4.94586e-05	 4.39799e-05	 3.08822e-05	 9.53989e-06	-2.04052e-05	-5.86890e-05	-1.04667e-04	-1.57024e-04	-2.14333e-04	-2.76940e-04	-3.48798e-04	-4.38522e-04	-5.55832e-04	-6.97621e-04	-8.27388e-04	-8.63403e-04	-7.13043e-04	-3.81564e-04	-7.19333e-05
U  1	3.000018e-01	 4.92537e-03	 3.48996e-03	 1.59305e-03	 4.81966e-04	 1.20929e-04	 1.40683e-04	 2.62885e-04	 3.65848e-04	 4.25226e-04	 4.51838e-04	 4.59380e-04	 4.55492e-04	 4.43171e-04	 4.23653e-04	 3.98158e-04	 3.68252e-04	 3.35622e-04	 3.02118e-04	 2.69349e-04	 2.38843e-04	 2.11906e-04	 1.89717e-04	 1.73144e-04	 1.62922e-04	 1.59476e-04	 1.62921e-04	 1.73142e-04	 1.89716e-04	 2.11906e-04	 2.38841e-04	 2.69347e-04	 3.02116e-04	 3.35621e-04	 3.68250e-04	 3.98155e-04	 4.23649e-04	 4.43169e-04	 4.55488e-04	 4.59376e-04	 4.51835e-04	 4.25223e-04	 3.65845e-04	 2.62880e-04	 1.40678e-04	 1.20929e-04	 4.81960e-04	 1.59306e-03	 3.48999e-03
U  2	3.000018e-01	 5.09280e-05	 4.86715e-05	 4.12436e-05	 3.14811e-05	 2.10392e-05	 1.07271e-05	 1.53955e-06	-5.75080e-06	-1.08469e-05	-1.37817e-05	-1.48043e-05	-1.42897e-05	-1.26709e-05	-1.03812e-05	-7.80995e-06	-5.27999e-06	-3.03077e-06	-1.20841e-06	 1.28812e-07	 1.00378e-06	 1.49628e-06	 1.71842e-06	 1.78148e-06	 1.77966e-06	 1.77277e-06	 1.78029e-06	 1.78280e-06	 1.72053e-06	 1.49957e-06	 1.00882e-06	 1.36125e-07	-1.19872e-06	-3.01916e-06	-5.26722e-06	-7.79703e-06	-1.03692e-05	-1.26614e-05	-1.42841e-05	-1.48044e-05	-1.37880e-05	-1.08604e-05	-5.77104e-06	 1.51356e-06	 1.06972e-05	 2.10080e-05	 3.14521e-05	 4.12212e-05	 4.86589e-05
UR 0	3.000018e-01	-1.51680e-03	-1.41830e-03	-1.19611e-03	-9.71585e-04	-7.65825e-04	-5.76198e-04	-4.13199e-04	-2.77532e-04	-1.67910e-04	-8.35090e-05	-2.12812e-05	 2.23459e-05	 5.10152e-05	 6.80913e-05	 7.65663e-05	 7.90338e-05	 7.77287e-05	 7.45229e-05	 7.08806e-05	 6.77723e-05	 6.56616e-05	 6.45525e-05	 6.41578e-05	 6.40946e-05	 6.40974e-05	 6.41027e-05	 6.41593e-05	 6.45553e-05	 6.56539e-05	 6.77594e-05	 7.08651e-05	 7.45196e-05	 7.77390e-05	 7.90574e-05	 7.66010e-05	 6.81471e-05	 5.10971e-05	 2.24580e-05	-2.11342e-05	-8.33283e-05	-1.67692e-04	-2.77285e-04	-4.12945e-04	-5.75893e-04	-7.65481e-04	-9.71317e-04	-1.19593e-03	-1.41821e-03
UR 1	3.000018e-01	-1.66763e-07	-2.33728e-05	-5.84833e-05	-1.12936e-04	-1.32833e-04	-1.26399e-04	-1.15165e-04	-1.02599e-04	-8.74169e-05	-7.25457e-05	-5.93581e-05	-4.85415e-05	-4.03587e-05	-3.47807e-05	-3.15786e-05	-3.03143e-05	-3.03883e-05	-3.10269e-05	-3.13405e-05	-3.04905e-05	-2.78600e-05	-2.31938e-05	-1.66478e-05	-8.69041e-06	 7.70557e-09	 8.70859e-06	 1.66668e-05	 2.32219e-05	 2.78979e-05	 3.05461e-05	 3.14117e-05	 3.11143e-05	 3.04863e-05	 3.04157e-05	 3.16721e-05	 3.48687e-05	 4.04367e-05	 4.86060e-05	 5.93958e-05	 7.25615e-05	 8.73956e-05	 1.02549e-04	 1.15087e-04	 1.26255e-04	 1.32625e-04	 1.12695e-04	 5.82260e-05	 2.30691e-05
UR 2	3.000018e-01	 7.70889e-08	-5.01513e-02	-4.06957e-02	-1.88998e-02	-3.41494e-03	 3.40045e-03	 4.74327e-03	 3.91330e-03	 2.78640e-03	 2.01989e-03	 1.63843e-03	 1.47777e-03	 1.39623e-03	 1.31860e-03	 1.22155e-03	 1.10886e-03	 9.86994e-04	 8.62192e-04	 7.37056e-04	 6.12873e-04	 4.89886e-04	 3.67577e-04	 2.45606e-04	 1.22491e-04	 5.44633e-09	-1.22473e-04	-2.45613e-04	-3.67578e-04	-4.89893e-04	-6.12870e-04	-7.37063e-04	-8.62189e-04	-9.86950e-04	-1.10881e-03	-1.22151e-03	-1.31858e-03	-1.39625e-03	-1.47777e-03	-1.63842e-03	-2.01987e-03	-2.78640e-03	-3.91327e-03	-4.74331e-03	-3.40051e-03	 3.41489e-03	 1.88997e-02	 4.06953e-02	 5.01510e-02
U  0	4.000024e-01	 0.00000e+00	 8.46911e-05	 4.78643e-04	 9.14738e-04	 1.11573e-03	 1.06938e-03	 8.98685e-04	 7.12862e-04	 5.60373e-04	 4.44931e-04	 3.53269e-04	 2.73624e-04	 2.00630e-04	 1.33818e-04	 7.50530e-05	 2.60807e-05	-1.22185e-05	-3.95141e-05	-5.62612e-05	-6.32604e-05	-6.16679e-05	-5.28571e-05	-3.84535e-05	-2.02034e-05	-1.80796e-09	 2.01998e-05	 3.84497e-05	 5.28531e-05	 6.16641e-05	 6.32567e-05	 5.62567e-05	 3.95104e-05	 1.22149e-05	-2.60820e-05	-7.50523e-05	-1.33818e-04	-2.00630e-04	-2.73621e-04	-3.53266e-04	-4.44931e-04	-5.60371e-04	-7.12861e-04	-8.98687e-04	-1.06937e-03	-1.11572e-03	-9.14730e-04	-4.78639e-04	-8.46911e-05
U  1	4.000024e-01	 6.56580e-03	 4.65043e-03	 2.11344e-03	 6.26977e-04	 1.44061e-04	 1.69456e-04	 3.30828e-04	 4.66257e-04	 5.43769e-04	 5.78117e-04	 5.87667e-04	 5.82595e-04	 5.66804e-04	 5.41838e-04	 5.09230e-04	 4.70971e-04	 4.29234e-04	 3.86380e-04	 3.44472e-04	 3.05463e-04	 2.71021e-04	 2.42650e-04	 2.21456e-04	 2.08388e-04	 2.03984e-04	 2.08384e-04	 2.21454e-04	 2.42646e-04	 2.71020e-04	 3.05460e-04	 3.44472e-04	 3.86379e-04	 4.29234e-04	 4.70969e-04	 5.09228e-04	 5.41835e-04	 5.66803e-04	 5.82593e-04	 5.87664e-04	 5.78114e-04	 5.43767e-04	 4.66254e-04	 3.30823e-04	 1.69455e-04	 1.44059e-04	 6.26973e-04	 2.11346e-03	 4.65047e-03
U  2	4.000024e-01	 8.67707e-05	 8.33877e-05	 7.14564e-05	 5.54766e-05	 3.82884e-05	 2.11668e-05	 5.77411e-06	-6.58841e-06	-1.53924e-05	-2.06597e-05	-2.27600e-05	-2.22807e-05	-1.99266e-05	-1.64168e-05	-1.24052e-05	-8.42508e-06	-4.85942e-06	-1.93326e-06	 2.62254e-07	 1.74933e-06	 2.62887e-06	 3.05472e-06	 3.19462e-06	 3.20548e-06	 3.19642e-06	 3.20522e-06	 3.19425e-06	 3.05472e-06	 2.63023e-06	 1.75318e-06	 2.69519e-07	-1.92224e-06	-4.84490e-06	-8.40806e-06	-1.23868e-05	-1.63986e-05	-1.99107e-05	-2.22692e-05	-2.27553e-05	-2.06633e-05	-1.54054e-05	-6.61120e-06	 5.74209e-06	 2.11277e-05	 3.82455e-05	 5.54361e-05	 7.14234e-05	 8.33692e-05
UR 0	4.000024e-01	-2.16054e-03	-2.02230e-03	-1.70893e-03	-1.39457e-03	-1.11222e-03	-8.42375e-04	-6.06277e-04	-4.08043e-04	-2.46536e-04	-1.21693e-04	-2.95421e-05	 3.49007e-05	 7.67658e-05	 1.01076e-04	 1.12482e-04	 1.15247e-04	 1.12958e-04	 1.08362e-04	 1.03336e-04	 9.89742e-05	 9.57993e-05	 9.38626e-05	 9.29099e-05	 9.25200e-05	 9.24187e-05	 9.24938e-05	 9.28632e-05	 9.38036e-05	 9.57332e-05	 9.89055e-05	 1.03272e-04	 1.08317e-04	 1.12930e-04	 1.15237e-04	 1.12500e-04	 1.01125e-04	 7.68531e-05	 3.50331e-05	-2.93537e-05	-1.21445e-04	-2.46218e-04	-4.07662e-04	-6.05853e-04	-8.41859e-04	-1.11163e-03	-1.39410e-03	-1.70870e-03	-2.02217e-03
UR 1	4.000024e-01	-2.39978e-07	 1.19826e-06	-2.48552e-05	-1.00496e-04	-1.30655e-04	-1.20174e-04	-1.04433e-04	-8.90008e-05	-7.03103e-05	-5.26890e-05	-3.83812e-05	-2.81961e-05	-2.22689e-05	-2.01682e-05	-2.13424e-05	-2.48345e-05	-2.94736e-05	-3.40373e-05	-3.73844e-05	-3.85315e-05	-3.67687e-05	-3.16897e-05	-2.33671e-05	-1.24172e-05	-3.69183e-09	 1.24085e-05	 2.33562e-05	 3.16883e-05	 3.67884e-05	 3.85761e-05	 3.74514e-05	 3.41326e-05	 2.95834e-05	 2.49503e-05	 2.14697e-05	 2.02894e-05	 2.23765e-05	 2.82716e-05	 3.84150e-05	 5.26882e-05	 7.02633e-05	 8.89156e-05	 1.04301e-04	 1.19960e-04	 1.30344e-04	 1.00150e-04	 2.45005e-05	-1.63200e-06
